Wall time,Step,Value
1710783286.5483959,10633,1.424560308456421
1710783300.2372112,10643,1.4975199699401855
1710783302.9329927,10645,1.4617058038711548
1710783387.6627343,10707,1.342220425605774
1710783401.3034477,10717,1.3804943561553955
1710783410.949583,10724,1.3614931106567383
1710783417.7828004,10729,1.3947021961212158
1710783439.388453,10745,1.3718260526657104
1710783448.8973985,10752,1.3925161361694336
1710783474.6769357,10771,1.2696478366851807
1710783571.2158942,10842,1.4521925449371338
1710783646.7592623,10897,1.470512866973877
1710783755.515096,10976,1.4181087017059326
1710783818.5514765,11022,1.2737135887145996
1710783819.9294047,11023,1.3739207983016968
1710783826.7731135,11028,1.313702940940857
1710783837.863185,11036,1.3708363771438599
1710783862.6409647,11054,1.3698983192443848
1710783917.3685722,11094,1.3995165824890137
1710783950.435674,11118,1.5517481565475464
1710783958.6384637,11124,1.3389495611190796
1710783960.017249,11125,1.2785439491271973
1710784006.7101357,11159,1.2702561616897583
1710784021.794036,11170,1.286508321762085
1710784073.873703,11208,1.2419387102127075
1710784079.3716357,11212,1.4221336841583252
1710784087.6754692,11218,1.3882815837860107
1710784097.3890579,11225,1.2020803689956665
1710784098.7631457,11226,1.4226902723312378
1710784140.3133345,11256,1.504676103591919
1710784241.2173598,11330,1.322159767150879
1710784242.6221406,11331,1.3702889680862427
1710784287.6629992,11364,1.302420735359192
1710784328.755061,11394,1.4782027006149292
1710784342.4711335,11404,1.4023001194000244
1710784349.2852502,11409,1.4875584840774536
1710784395.8616853,11443,1.4719783067703247
1710784402.777883,11448,1.3567731380462646
1710784405.534897,11450,1.3887335062026978
1710784420.4481637,11461,1.3163765668869019
1710784423.1148694,11463,1.4323137998580933
1710784509.5636525,11526,1.5098097324371338
1710784569.6123624,11570,1.4001065492630005
1710784580.5007076,11578,1.3334330320358276
1710784626.003468,11611,1.4524667263031006
1710784742.8177521,11696,1.427675485610962
1710784797.5248294,11736,1.389117956161499
1710784824.9364226,11756,1.486480712890625
1710784837.3651433,11765,1.4656418561935425
1710784865.647447,11786,1.3489577770233154
1710784907.9470108,11817,1.4718148708343506
1710784910.702104,11819,1.4136402606964111
1710784916.1844687,11823,1.4703130722045898
1710784945.244055,11844,1.417532205581665
1710784949.3703475,11847,1.4171699285507202
1710784954.7742946,11851,1.2819221019744873
1710784976.6532185,11867,1.420113444328308
1710784988.8475628,11876,1.4396001100540161
1710784996.96574,11882,1.433076024055481
1710785047.6634097,11919,1.2761659622192383
1710785077.6693661,11941,1.3566181659698486
1710785096.6588502,11955,1.4576529264450073
1710785117.1046193,11970,1.2798162698745728
1710785119.8838494,11972,1.1785808801651
1710785126.7176456,11977,1.4233129024505615
1710785174.3277304,12012,1.2638096809387207
1710785194.7081306,12027,1.2604119777679443
1710785235.5423937,12057,1.3833942413330078
1710785243.7477696,12063,1.3437910079956055
1710785250.55229,12068,1.4490952491760254
1710785261.3516994,12076,1.307434320449829
1710785342.0860672,12135,1.4078987836837769
1710785397.0926502,12175,1.1560578346252441
1710785402.5422697,12179,1.329003095626831
1710785444.5965157,12210,1.3623846769332886
1710785478.5708303,12235,1.1207160949707031
1710785493.7443478,12246,1.4428648948669434
1710785515.6547801,12262,1.419498324394226
1710785527.9132128,12271,1.2059838771820068
1710785570.2158897,12302,1.3840124607086182
1710785572.9943147,12304,1.3469822406768799
1710785578.4153776,12308,1.364585041999817
1710785589.2411463,12316,1.2402888536453247
1710785629.123479,12345,1.4733959436416626
1710785641.558115,12354,1.2142149209976196
1710785657.857815,12366,1.4994900226593018
1710785663.2940686,12370,1.4298685789108276
1710785696.1862023,12394,1.3082594871520996
1710785701.7793982,12398,1.1696555614471436
1710785704.536031,12400,1.2574529647827148
1710785732.9995449,12421,1.374515414237976
1710785734.3320334,12422,1.457261085510254
1710785754.752727,12437,1.5022168159484863
1710785762.6543798,12443,1.3074783086776733
1710785770.7743757,12449,1.4725346565246582
1710785807.2510908,12476,1.2624342441558838
1710785810.0137193,12478,1.2474193572998047
1710785812.7892687,12480,1.066603183746338
1710785869.7365654,12522,1.1531646251678467
1710785913.580955,12554,1.1437186002731323
1710785978.1239717,12601,1.2543610334396362
1710786042.140619,12648,1.2681328058242798
1710786048.9630466,12653,1.3705453872680664
1710786084.4721224,12679,1.3524247407913208
1710786123.929718,12708,1.2269902229309082
1710786225.5151875,12782,1.448728084564209
1710786237.8959048,12791,1.248936653137207
1710786314.278969,12847,1.3606817722320557
1710786329.2808359,12858,1.4416521787643433
1710786388.1071982,12901,1.2534213066101074
1710786393.472391,12905,1.373908281326294
1710786416.2356784,12922,1.3328543901443481
1710786446.0586722,12944,1.1631674766540527
1710786483.9039812,12972,1.1493220329284668
1710786489.3353388,12976,1.4341962337493896
1710786517.616765,12997,1.1797844171524048
1710786535.0687377,13010,1.4147734642028809
1710786554.0703576,13024,1.1316874027252197
1710786559.574527,13028,1.375505805015564
1710786570.4599488,13036,1.1875370740890503
1710786571.8315287,13037,1.3395904302597046
1710786585.3382885,13047,1.2412930727005005
1710786586.6378684,13048,1.3185195922851562
1710786640.7490232,13088,1.088409662246704
1710786646.1896713,13092,1.283067226409912
1710786776.280312,13188,1.3733510971069336
1710786806.0141985,13210,1.4126081466674805
1710786829.3414328,13227,1.3695266246795654
1710786839.0023875,13234,1.3167093992233276
1710786851.3541446,13243,1.3239331245422363
1710786860.8129158,13250,1.4368901252746582
1710786875.9132137,13261,1.4621249437332153
1710786934.629515,13304,1.4911384582519531
1710786996.4356418,13349,1.48903226852417
1710787050.348747,13388,1.3982419967651367
1710787091.5161946,13418,1.5158604383468628
